날짜,요일,사업장,판매량_m3,판매액_만원
2024-07-14,일,전남 지점,22686.61,2268661.0
2024-07-14,일,경북 지점,16042.2,1604220.0
2024-07-14,일,경남 지점,34400.92,3440092.0
2024-07-14,일,제주 지점,54450.95,5445095.0
2024-07-15,월,서울 지점,23722.85,2372285.0
2024-07-15,월,부산 지점,26317.0,2631700.0
2024-07-15,월,대구 지점,45878.64,4587864.0
2024-07-15,월,인천 지점,27127.3,2712730.0
2024-07-15,월,광주 지점,53606.22,5360622.0
2024-07-15,월,대전 지점,53279.5,5327950.0
2024-07-15,월,울산 지점,54991.73,5499173.0
2024-07-15,월,경기 지점,48506.47,4850647.0
2024-07-15,월,강원 지점,12953.15,1295315.0
2024-07-15,월,충북 지점,36532.33,3653233.0
2024-07-15,월,충남 지점,33811.76,3381176.0
2024-07-15,월,전북 지점,33098.15,3309815.0
2024-07-15,월,전남 지점,42751.79,4275179.0
2024-07-15,월,경북 지점,47597.61,4759761.0
2024-07-15,월,경남 지점,37068.67,3706867.0
2024-07-15,월,제주 지점,47699.2,4769920.0
2024-07-16,화,서울 지점,22146.85,2214685.0
2024-07-16,화,부산 지점,42028.2,4202820.0
2024-07-16,화,대구 지점,40583.48,4058348.0
2024-07-16,화,인천 지점,26732.32,2673232.0
2024-07-16,화,광주 지점,35196.26,3519626.0
2024-07-16,화,대전 지점,59481.55,5948155.0
2024-07-16,화,울산 지점,44986.53,4498653.0
2024-07-16,화,경기 지점,32231.43,3223143.0
2024-07-16,화,강원 지점,45397.03,4539703.0
2024-07-16,화,충북 지점,29148.42,2914842.0
2024-07-16,화,충남 지점,25869.83,2586983.0
2024-07-16,화,전북 지점,35113.5,3511350.0
2024-07-16,화,전남 지점,32442.15,3244215.0
2024-07-16,화,경북 지점,57521.05,5752105.0
2024-07-16,화,경남 지점,58941.63,5894163.0
2024-07-16,화,제주 지점,26200.45,2620045.0
2024-07-17,수,서울 지점,13330.84,1333084.0
2024-07-17,수,부산 지점,20096.5,2009650.0
2024-07-17,수,대구 지점,56335.74,5633574.0
2024-07-17,수,인천 지점,17577.76,1757776.0
2024-07-17,수,광주 지점,40887.01,4088701.0
2024-07-17,수,대전 지점,11954.07,1195407.0
2024-07-17,수,울산 지점,35348.35,3534835.0
2024-07-17,수,경기 지점,30347.06,3034706.0
2024-07-17,수,강원 지점,45528.91,4552891.0
2024-07-17,수,충북 지점,35558.63,3555863.0
2024-07-17,수,충남 지점,34254.29,3425429.0
2024-07-17,수,전북 지점,41227.88,4122788.0
2024-07-17,수,전남 지점,45057.84,4505784.0
2024-07-17,수,경북 지점,42383.6,4238360.0
2024-07-17,수,경남 지점,54176.93,5417693.0
2024-07-17,수,제주 지점,15715.35,1571535.0
2024-07-18,목,서울 지점,57903.24,5790324.0
2024-07-18,목,부산 지점,43871.34,4387134.0
2024-07-18,목,대구 지점,19889.42,1988942.0
2024-07-18,목,인천 지점,30672.32,3067232.0
2024-07-18,목,광주 지점,25452.81,2545281.0
2024-07-18,목,대전 지점,45845.56,4584556.0
2024-07-18,목,울산 지점,59777.13,5977713.0
2024-07-18,목,경기 지점,53421.21,5342121.0
2024-07-18,목,강원 지점,53099.25,5309925.0
2024-07-18,목,충북 지점,30599.93,3059993.0
2024-07-18,목,충남 지점,31795.38,3179538.0
2024-07-18,목,전북 지점,20180.86,2018086.0
2024-07-18,목,전남 지점,28576.82,2857682.0
2024-07-18,목,경북 지점,41447.25,4144725.0
2024-07-18,목,경남 지점,52092.38,5209238.0
2024-07-18,목,제주 지점,12940.21,1294021.0
2024-07-19,금,서울 지점,57309.15,5730915.0
2024-07-19,금,부산 지점,22139.07,2213907.0
2024-07-19,금,대구 지점,20011.88,2001188.0
2024-07-19,금,인천 지점,29896.25,2989625.0
2024-07-19,금,광주 지점,41858.3,4185830.0
2024-07-19,금,대전 지점,38459.13,3845913.0
2024-07-19,금,울산 지점,22616.57,2261657.0
2024-07-19,금,경기 지점,57919.05,5791905.0
2024-07-19,금,강원 지점,39895.16,3989516.0
2024-07-19,금,충북 지점,51082.72,5108272.0
2024-07-19,금,충남 지점,55745.42,5574542.0
2024-07-19,금,전북 지점,30010.92,3001092.0
2024-07-19,금,전남 지점,21564.07,2156407.0
2024-07-19,금,경북 지점,42001.82,4200182.0
2024-07-19,금,경남 지점,26827.84,2682784.0
2024-07-19,금,제주 지점,29222.72,2922272.0
2024-07-20,토,서울 지점,16875.71,1687571.0
2024-07-20,토,부산 지점,51000.29,5100029.0
2024-07-20,토,대구 지점,49006.34,4900634.0
2024-07-20,토,인천 지점,41882.92,4188292.0
2024-07-20,토,광주 지점,29033.72,2903372.0
2024-07-20,토,대전 지점,58482.9,5848290.0
2024-07-20,토,울산 지점,27950.23,2795023.0
2024-07-20,토,경기 지점,40942.76,4094276.0
2024-07-20,토,강원 지점,17435.31,1743531.0
2024-07-20,토,충북 지점,17034.91,1703491.0
2024-07-20,토,충남 지점,57771.96,5777196.0
2024-07-20,토,전북 지점,46366.13,4636613.0
2024-07-20,토,전남 지점,11300.98,1130098.0
2024-07-20,토,경북 지점,41927.35,4192735.0
2024-07-20,토,경남 지점,12365.95,1236595.0
2024-07-20,토,제주 지점,47217.81,4721781.0
2024-07-21,일,서울 지점,12746.82,1274682.0
2024-07-21,일,부산 지점,28399.81,2839981.0
2024-07-21,일,대구 지점,28866.49,2886649.0
2024-07-21,일,인천 지점,39591.1,3959110.0
2024-07-21,일,광주 지점,20621.04,2062104.0
2024-07-21,일,대전 지점,44643.71,4464371.0
2024-07-21,일,울산 지점,36788.5,3678850.0
2024-07-21,일,경기 지점,26757.96,2675796.0
2024-07-21,일,강원 지점,48670.92,4867092.0
2024-07-21,일,충북 지점,40163.56,4016356.0
2024-07-21,일,충남 지점,54897.85,5489785.0
2024-07-21,일,전북 지점,35986.48,3598648.0
2024-07-21,일,전남 지점,25835.66,2583566.0
2024-07-21,일,경북 지점,10275.47,1027547.0
2024-07-21,일,경남 지점,38538.22,3853822.0
2024-07-21,일,제주 지점,55126.5,5512650.0
2024-07-22,월,서울 지점,16514.24,1651424.0
2024-07-22,월,부산 지점,58869.32,5886932.0
2024-07-22,월,대구 지점,42156.34,4215634.0
2024-07-22,월,인천 지점,22286.18,2228618.0
2024-07-22,월,광주 지점,57314.66,5731466.0
2024-07-22,월,대전 지점,59489.17,5948917.0
2024-07-22,월,울산 지점,11515.44,1151544.0
2024-07-22,월,경기 지점,57708.18,5770818.0
2024-07-22,월,강원 지점,23156.38,2315638.0
2024-07-22,월,충북 지점,46790.33,4679033.0
2024-07-22,월,충남 지점,24049.72,2404972.0
2024-07-22,월,전북 지점,32750.3,3275030.0
2024-07-22,월,전남 지점,23485.0,2348500.0
2024-07-22,월,경북 지점,46023.56,4602356.0
2024-07-22,월,경남 지점,50174.53,5017453.0
2024-07-22,월,제주 지점,46574.37,4657437.0
2024-07-23,화,서울 지점,57956.81,5795681.0
2024-07-23,화,부산 지점,17161.22,1716122.0
2024-07-23,화,대구 지점,38899.58,3889958.0
2024-07-23,화,인천 지점,57285.28,5728528.0
2024-07-23,화,광주 지점,33186.17,3318617.0
2024-07-23,화,대전 지점,54416.22,5441622.0
2024-07-23,화,울산 지점,10527.42,1052742.0
2024-07-23,화,경기 지점,57257.32,5725732.0
2024-07-23,화,강원 지점,12529.91,1252991.0
2024-07-23,화,충북 지점,12941.12,1294112.0
2024-07-23,화,충남 지점,28041.65,2804165.0
2024-07-23,화,전북 지점,51841.88,5184188.0
2024-07-23,화,전남 지점,14323.6,1432360.0
2024-07-23,화,경북 지점,56440.57,5644057.0
2024-07-23,화,경남 지점,21145.81,2114581.0
2024-07-23,화,제주 지점,12469.95,1246995.0
2024-07-24,수,서울 지점,38183.59,3818359.0
2024-07-24,수,부산 지점,51463.88,5146388.0
2024-07-24,수,대구 지점,58616.93,5861693.0
2024-07-24,수,인천 지점,21849.41,2184941.0
2024-07-24,수,광주 지점,52431.0,5243100.0
2024-07-24,수,대전 지점,17089.78,1708978.0
2024-07-24,수,울산 지점,47439.2,4743920.0
2024-07-24,수,경기 지점,11629.47,1162947.0
2024-07-24,수,강원 지점,29403.71,2940371.0
2024-07-24,수,충북 지점,50572.01,5057201.0
2024-07-24,수,충남 지점,16435.95,1643595.0
2024-07-24,수,전북 지점,40047.18,4004718.0
2024-07-24,수,전남 지점,51480.14,5148014.0
2024-07-24,수,경북 지점,20358.55,2035855.0
2024-07-24,수,경남 지점,50124.57,5012457.0
2024-07-24,수,제주 지점,25312.83,2531283.0
2024-07-25,목,서울 지점,30107.68,3010768.0
2024-07-25,목,부산 지점,47556.96,4755696.0
2024-07-25,목,대구 지점,51160.46,5116046.0
2024-07-25,목,인천 지점,25116.76,2511676.0
2024-07-25,목,광주 지점,21019.12,2101912.0
2024-07-25,목,대전 지점,37961.12,3796112.0
2024-07-25,목,울산 지점,38802.18,3880218.0
2024-07-25,목,경기 지점,14411.85,1441185.0
2024-07-25,목,강원 지점,38371.73,3837173.0
2024-07-25,목,충북 지점,41808.55,4180855.0
2024-07-25,목,충남 지점,14915.99,1491599.0
2024-07-25,목,전북 지점,50824.41,5082441.0
2024-07-25,목,전남 지점,35054.22,3505422.0
2024-07-25,목,경북 지점,40050.8,4005080.0
2024-07-25,목,경남 지점,35940.34,3594034.0
2024-07-25,목,제주 지점,34105.34,3410534.0
2024-07-26,금,서울 지점,24941.49,2494149.0
2024-07-26,금,부산 지점,28291.02,2829102.0
2024-07-26,금,대구 지점,45583.74,4558374.0
2024-07-26,금,인천 지점,41576.3,4157630.0
2024-07-26,금,광주 지점,40330.67,4033067.0
2024-07-26,금,대전 지점,50164.18,5016418.0
2024-07-26,금,울산 지점,36869.5,3686950.0
2024-07-26,금,경기 지점,25068.25,2506825.0
2024-07-26,금,강원 지점,39700.69,3970069.0
2024-07-26,금,충북 지점,48929.97,4892997.0
2024-07-26,금,충남 지점,54106.63,5410663.0
2024-07-26,금,전북 지점,34673.1,3467310.0
2024-07-26,금,전남 지점,27873.33,2787333.0
2024-07-26,금,경북 지점,52473.34,5247334.0
2024-07-26,금,경남 지점,31112.68,3111268.0
2024-07-26,금,제주 지점,58231.09,5823109.0
2024-07-27,토,서울 지점,31597.26,3159726.0
2024-07-27,토,부산 지점,59320.9,5932090.0
2024-07-27,토,대구 지점,14912.99,1491299.0
2024-07-27,토,인천 지점,27248.93,2724893.0
2024-07-27,토,광주 지점,23884.26,2388426.0
2024-07-27,토,대전 지점,59689.4,5968940.0
2024-07-27,토,울산 지점,52933.15,5293315.0
2024-07-27,토,경기 지점,46910.98,4691098.0
2024-07-27,토,강원 지점,55884.26,5588426.0
2024-07-27,토,충북 지점,55782.36,5578236.0
2024-07-27,토,충남 지점,19929.33,1992933.0
2024-07-27,토,전북 지점,27062.61,2706261.0
2024-07-27,토,전남 지점,12410.86,1241086.0
2024-07-27,토,경북 지점,25426.86,2542686.0
2024-07-27,토,경남 지점,45687.13,4568713.0
2024-07-27,토,제주 지점,45649.49,4564949.0
2024-07-28,일,서울 지점,32237.53,3223753.0
2024-07-28,일,부산 지점,18437.48,1843748.0
2024-07-28,일,대구 지점,12267.29,1226729.0
2024-07-28,일,인천 지점,22451.4,2245140.0
2024-07-28,일,광주 지점,14148.16,1414816.0
2024-07-28,일,대전 지점,59518.38,5951838.0
2024-07-28,일,울산 지점,17326.46,1732646.0
2024-07-28,일,경기 지점,50605.28,5060528.0
2024-07-28,일,강원 지점,28632.6,2863260.0
2024-07-28,일,충북 지점,40960.23,4096023.0
2024-07-28,일,충남 지점,36878.6,3687860.0
2024-07-28,일,전북 지점,12810.17,1281017.0
2024-07-28,일,전남 지점,55333.63,5533363.0
2024-07-28,일,경북 지점,55019.14,5501914.0
2024-07-28,일,경남 지점,24902.01,2490201.0
2024-07-28,일,제주 지점,16671.94,1667194.0
2024-07-29,월,서울 지점,15074.61,1507461.0
2024-07-29,월,부산 지점,52232.82,5223282.0
2024-07-29,월,대구 지점,39177.28,3917728.0
2024-07-29,월,인천 지점,28722.35,2872235.0
2024-07-29,월,광주 지점,27043.37,2704337.0
2024-07-29,월,대전 지점,37319.31,3731931.0
2024-07-29,월,울산 지점,23599.86,2359986.0
2024-07-29,월,경기 지점,10979.58,1097958.0
2024-07-29,월,강원 지점,30751.66,3075166.0
2024-07-29,월,충북 지점,53803.73,5380373.0
2024-07-29,월,충남 지점,50150.98,5015098.0
2024-07-29,월,전북 지점,55579.73,5557973.0
2024-07-29,월,전남 지점,43216.48,4321648.0
2024-07-29,월,경북 지점,12490.91,1249091.0
2024-07-29,월,경남 지점,33328.95,3332895.0
2024-07-29,월,제주 지점,11062.33,1106233.0
2024-07-30,화,서울 지점,58487.02,5848702.0
2024-07-30,화,부산 지점,44056.62,4405662.0
2024-07-30,화,대구 지점,10811.52,1081152.0
2024-07-30,화,인천 지점,58123.22,5812322.0
2024-07-30,화,광주 지점,28647.89,2864789.0
2024-07-30,화,대전 지점,17452.4,1745240.0
2024-07-30,화,울산 지점,46410.63,4641063.0
2024-07-30,화,경기 지점,17638.83,1763883.0
2024-07-30,화,강원 지점,21084.69,2108469.0
2024-07-30,화,충북 지점,14373.58,1437358.0
2024-07-30,화,충남 지점,45089.95,4508995.0
2024-07-30,화,전북 지점,20614.74,2061474.0
2024-07-30,화,전남 지점,50788.97,5078897.0
2024-07-30,화,경북 지점,41003.7,4100370.0
2024-07-30,화,경남 지점,29473.36,2947336.0
2024-07-30,화,제주 지점,58602.4,5860240.0
2024-07-31,수,서울 지점,19867.68,1986768.0
2024-07-31,수,부산 지점,48081.79,4808179.0
2024-07-31,수,대구 지점,17659.18,1765918.0
2024-07-31,수,인천 지점,21148.27,2114827.0
2024-07-31,수,광주 지점,16413.03,1641303.0
2024-07-31,수,대전 지점,56783.32,5678332.0
2024-07-31,수,울산 지점,33732.05,3373205.0
2024-07-31,수,경기 지점,51878.25,5187825.0
2024-07-31,수,강원 지점,12810.42,1281042.0
2024-07-31,수,충북 지점,39202.77,3920277.0
2024-07-31,수,충남 지점,32527.91,3252791.0
2024-07-31,수,전북 지점,59368.04,5936804.0
2024-07-31,수,전남 지점,49652.52,4965252.0
2024-07-31,수,경북 지점,56384.39,5638439.0
2024-07-31,수,경남 지점,33720.31,3372031.0
2024-07-31,수,제주 지점,50539.44,5053944.0
2024-08-01,목,서울 지점,20395.44,2039544.0
2024-08-01,목,부산 지점,45085.46,4508546.0
2024-08-01,목,대구 지점,58517.92,5851792.0
2024-08-01,목,인천 지점,40531.9,4053190.0
2024-08-01,목,광주 지점,11106.63,1110663.0
2024-08-01,목,대전 지점,27258.51,2725851.0
2024-08-01,목,울산 지점,39809.12,3980912.0
2024-08-01,목,경기 지점,15797.74,1579774.0
2024-08-01,목,강원 지점,30089.05,3008905.0
2024-08-01,목,충북 지점,32546.8,3254680.0
2024-08-01,목,충남 지점,53974.39,5397439.0
2024-08-01,목,전북 지점,38521.93,3852193.0
2024-08-01,목,전남 지점,37380.61,3738061.0
2024-08-01,목,경북 지점,28263.71,2826371.0
2024-08-01,목,경남 지점,29199.16,2919916.0
2024-08-01,목,제주 지점,38168.33,3816833.0
2024-08-02,금,서울 지점,18175.22,1817522.0
2024-08-02,금,부산 지점,33430.52,3343052.0
2024-08-02,금,대구 지점,35369.46,3536946.0
2024-08-02,금,인천 지점,44336.86,4433686.0
2024-08-02,금,광주 지점,39741.94,3974194.0
2024-08-02,금,대전 지점,26353.87,2635387.0
2024-08-02,금,울산 지점,36535.02,3653502.0
2024-08-02,금,경기 지점,10976.89,1097689.0
2024-08-02,금,강원 지점,44365.22,4436522.0
2024-08-02,금,충북 지점,21614.83,2161483.0
2024-08-02,금,충남 지점,51636.99,5163699.0
2024-08-02,금,전북 지점,46169.63,4616963.0
2024-08-02,금,전남 지점,17988.82,1798882.0
2024-08-02,금,경북 지점,26100.41,2610041.0
2024-08-02,금,경남 지점,47379.31,4737931.0
2024-08-02,금,제주 지점,45242.79,4524279.0
2024-08-03,토,서울 지점,36919.88,3691988.0
2024-08-03,토,부산 지점,24736.52,2473652.0
2024-08-03,토,대구 지점,36119.47,3611947.0
2024-08-03,토,인천 지점,59574.23,5957423.0
2024-08-03,토,광주 지점,30152.84,3015284.0
2024-08-03,토,대전 지점,36249.85,3624985.0
2024-08-03,토,울산 지점,50139.98,5013998.0
2024-08-03,토,경기 지점,11409.58,1140958.0
2024-08-03,토,강원 지점,55851.58,5585158.0
2024-08-03,토,충북 지점,52387.49,5238749.0
2024-08-03,토,충남 지점,37449.85,3744985.0
2024-08-03,토,전북 지점,36771.8,3677180.0
2024-08-03,토,전남 지점,55636.1,5563610.0
2024-08-03,토,경북 지점,45266.54,4526654.0
2024-08-03,토,경남 지점,48283.13,4828313.0
2024-08-03,토,제주 지점,21485.71,2148571.0
2024-08-04,일,서울 지점,10491.95,1049195.0
2024-08-04,일,부산 지점,31968.81,3196881.0
2024-08-04,일,대구 지점,15415.91,1541591.0
2024-08-04,일,인천 지점,30759.05,3075905.0
2024-08-04,일,광주 지점,41575.89,4157589.0
2024-08-04,일,대전 지점,40259.47,4025947.0
2024-08-04,일,울산 지점,44478.86,4447886.0
2024-08-04,일,경기 지점,17077.69,1707769.0
2024-08-04,일,강원 지점,22179.73,2217973.0
2024-08-04,일,충북 지점,44840.1,4484010.0
2024-08-04,일,충남 지점,19201.55,1920155.0
2024-08-04,일,전북 지점,20778.0,2077800.0
2024-08-04,일,전남 지점,43747.63,4374763.0
2024-08-04,일,경북 지점,46359.17,4635917.0
2024-08-04,일,경남 지점,24597.49,2459749.0
2024-08-04,일,제주 지점,53590.83,5359083.0
2024-08-05,월,서울 지점,51735.28,5173528.0
2024-08-05,월,부산 지점,39982.1,3998210.0
2024-08-05,월,대구 지점,51320.62,5132062.0
2024-08-05,월,인천 지점,58900.13,5890013.0
2024-08-05,월,광주 지점,57007.09,5700709.0
2024-08-05,월,대전 지점,16384.86,1638486.0
2024-08-05,월,울산 지점,28985.46,2898546.0
2024-08-05,월,경기 지점,46168.15,4616815.0
2024-08-05,월,강원 지점,14405.53,1440553.0
2024-08-05,월,충북 지점,16844.33,1684433.0
2024-08-05,월,충남 지점,30087.1,3008710.0
2024-08-05,월,전북 지점,10310.49,1031049.0
2024-08-05,월,전남 지점,32052.91,3205291.0
2024-08-05,월,경북 지점,29639.4,2963940.0
2024-08-05,월,경남 지점,45405.13,4540513.0
2024-08-05,월,제주 지점,14517.78,1451778.0
2024-08-06,화,서울 지점,32111.35,3211135.0
2024-08-06,화,부산 지점,58128.47,5812847.0
2024-08-06,화,대구 지점,53874.77,5387477.0
2024-08-06,화,인천 지점,45732.08,4573208.0
2024-08-06,화,광주 지점,58901.23,5890123.0
2024-08-06,화,대전 지점,14594.39,1459439.0
2024-08-06,화,울산 지점,22553.76,2255376.0
2024-08-06,화,경기 지점,17029.86,1702986.0
2024-08-06,화,강원 지점,48183.58,4818358.0
2024-08-06,화,충북 지점,52898.42,5289842.0
2024-08-06,화,충남 지점,42059.64,4205964.0
2024-08-06,화,전북 지점,22903.11,2290311.0
2024-08-06,화,전남 지점,16139.57,1613957.0
2024-08-06,화,경북 지점,37230.34,3723034.0
2024-08-06,화,경남 지점,17411.2,1741120.0
2024-08-06,화,제주 지점,18094.53,1809453.0
2024-08-07,수,서울 지점,37881.36,3788136.0
2024-08-07,수,부산 지점,14856.6,1485660.0
2024-08-07,수,대구 지점,55670.28,5567028.0
2024-08-07,수,인천 지점,20302.05,2030205.0
2024-08-07,수,광주 지점,51329.64,5132964.0
2024-08-07,수,대전 지점,38727.08,3872708.0
2024-08-07,수,울산 지점,17752.38,1775238.0
2024-08-07,수,경기 지점,58637.05,5863705.0
2024-08-07,수,강원 지점,35981.44,3598144.0
2024-08-07,수,충북 지점,22277.55,2227755.0
2024-08-07,수,충남 지점,21345.92,2134592.0
2024-08-07,수,전북 지점,16483.76,1648376.0
2024-08-07,수,전남 지점,38041.59,3804159.0
2024-08-07,수,경북 지점,41006.62,4100662.0
2024-08-07,수,경남 지점,39018.27,3901827.0
2024-08-07,수,제주 지점,52083.59,5208359.0
2024-08-08,목,서울 지점,13459.63,1345963.0
2024-08-08,목,부산 지점,11413.51,1141351.0
2024-08-08,목,대구 지점,52279.91,5227991.0
2024-08-08,목,인천 지점,15994.96,1599496.0
2024-08-08,목,광주 지점,17227.49,1722749.0
2024-08-08,목,대전 지점,36915.48,3691548.0
2024-08-08,목,울산 지점,30335.21,3033521.0
2024-08-08,목,경기 지점,43330.24,4333024.0
2024-08-08,목,강원 지점,19510.87,1951087.0
2024-08-08,목,충북 지점,52028.84,5202884.0
2024-08-08,목,충남 지점,20855.81,2085581.0
2024-08-08,목,전북 지점,31585.3,3158530.0
2024-08-08,목,전남 지점,11117.03,1111703.0
2024-08-08,목,경북 지점,58206.71,5820671.0
2024-08-08,목,경남 지점,24526.87,2452687.0
2024-08-08,목,제주 지점,36631.38,3663138.0
2024-08-09,금,서울 지점,33861.62,3386162.0
2024-08-09,금,부산 지점,30074.12,3007412.0
2024-08-09,금,대구 지점,19043.63,1904363.0
2024-08-09,금,인천 지점,40965.35,4096535.0
2024-08-09,금,광주 지점,37780.84,3778084.0
2024-08-09,금,대전 지점,32005.62,3200562.0
2024-08-09,금,울산 지점,37468.72,3746872.0
2024-08-09,금,경기 지점,42518.68,4251868.0
2024-08-09,금,강원 지점,53021.55,5302155.0
2024-08-09,금,충북 지점,21471.89,2147189.0
2024-08-09,금,충남 지점,48539.63,4853963.0
2024-08-09,금,전북 지점,50784.64,5078464.0
2024-08-09,금,전남 지점,47226.86,4722686.0
2024-08-09,금,경북 지점,50907.89,5090789.0
2024-08-09,금,경남 지점,38908.86,3890886.0
2024-08-09,금,제주 지점,11097.03,1109703.0
2024-08-10,토,서울 지점,44784.45,4478445.0
2024-08-10,토,부산 지점,53104.34,5310434.0
2024-08-10,토,대구 지점,23184.68,2318468.0
2024-08-10,토,인천 지점,47217.42,4721742.0
2024-08-10,토,광주 지점,15592.18,1559218.0
2024-08-10,토,대전 지점,42308.92,4230892.0
2024-08-10,토,울산 지점,12857.03,1285703.0
2024-08-10,토,경기 지점,37372.13,3737213.0
2024-08-10,토,강원 지점,53848.29,5384829.0
2024-08-10,토,충북 지점,28941.83,2894183.0
2024-08-10,토,충남 지점,19344.83,1934483.0
2024-08-10,토,전북 지점,43921.45,4392145.0
2024-08-10,토,전남 지점,52275.92,5227592.0
2024-08-10,토,경북 지점,25126.67,2512667.0
2024-08-10,토,경남 지점,38633.16,3863316.0
2024-08-10,토,제주 지점,42996.94,4299694.0
2024-08-11,일,서울 지점,29517.52,2951752.0
2024-08-11,일,부산 지점,13372.15,1337215.0
2024-08-11,일,대구 지점,51506.9,5150690.0
2024-08-11,일,인천 지점,51889.12,5188912.0
2024-08-11,일,광주 지점,15106.87,1510687.0
2024-08-11,일,대전 지점,39403.92,3940392.0
2024-08-11,일,울산 지점,46606.1,4660610.0
2024-08-11,일,경기 지점,14641.57,1464157.0
2024-08-11,일,강원 지점,52317.81,5231781.0
2024-08-11,일,충북 지점,27715.19,2771519.0
2024-08-11,일,충남 지점,39422.16,3942216.0
2024-08-11,일,전북 지점,28826.37,2882637.0
2024-08-11,일,전남 지점,36417.15,3641715.0
2024-08-11,일,경북 지점,42900.91,4290091.0
2024-08-11,일,경남 지점,45409.93,4540993.0
2024-08-11,일,제주 지점,30120.5,3012050.0
2024-08-12,월,서울 지점,15566.52,1556652.0
2024-08-12,월,부산 지점,27161.69,2716169.0
2024-08-12,월,대구 지점,51734.37,5173437.0
2024-08-12,월,인천 지점,39492.71,3949271.0
2024-08-12,월,광주 지점,32382.35,3238235.0
2024-08-12,월,대전 지점,43504.34,4350434.0
2024-08-12,월,울산 지점,50876.28,5087628.0
2024-08-12,월,경기 지점,54084.16,5408416.0
2024-08-12,월,강원 지점,46086.76,4608676.0
2024-08-12,월,충북 지점,14502.5,1450250.0
2024-08-12,월,충남 지점,21180.11,2118011.0
2024-08-12,월,전북 지점,58264.0,5826400.0
2024-08-12,월,전남 지점,46171.16,4617116.0
2024-08-12,월,경북 지점,54586.73,5458673.0
2024-08-12,월,경남 지점,36527.56,3652756.0
2024-08-12,월,제주 지점,15014.0,1501400.0
2024-08-13,화,서울 지점,17106.05,1710605.0
2024-08-13,화,부산 지점,57896.57,5789657.0
2024-08-13,화,대구 지점,27090.85,2709085.0
2024-08-13,화,인천 지점,29374.13,2937413.0
2024-08-13,화,광주 지점,58712.94,5871294.0
2024-08-13,화,대전 지점,33820.66,3382066.0
2024-08-13,화,울산 지점,10690.77,1069077.0
2024-08-13,화,경기 지점,37305.35,3730535.0
2024-08-13,화,강원 지점,46516.66,4651666.0
2024-08-13,화,충북 지점,37077.8,3707780.0
2024-08-13,화,충남 지점,42380.63,4238063.0
2024-08-13,화,전북 지점,35772.84,3577284.0
2024-08-13,화,전남 지점,21265.91,2126591.0
2024-08-13,화,경북 지점,14417.44,1441744.0
2024-08-13,화,경남 지점,10786.9,1078690.0
2024-08-13,화,제주 지점,44338.12,4433812.0
2024-08-14,수,서울 지점,29384.81,2938481.0
2024-08-14,수,부산 지점,35590.21,3559021.0
2024-08-14,수,대구 지점,15863.91,1586391.0
2024-08-14,수,인천 지점,37736.17,3773617.0
2024-08-14,수,광주 지점,22384.55,2238455.0
2024-08-14,수,대전 지점,50767.06,5076706.0
2024-08-14,수,울산 지점,39861.7,3986170.0
2024-08-14,수,경기 지점,13137.12,1313712.0
2024-08-14,수,강원 지점,20745.71,2074571.0
2024-08-14,수,충북 지점,21715.37,2171537.0
2024-08-14,수,충남 지점,50165.27,5016527.0
2024-08-14,수,전북 지점,34438.73,3443873.0
2024-08-14,수,전남 지점,42183.7,4218370.0
2024-08-14,수,경북 지점,34358.91,3435891.0
2024-08-14,수,경남 지점,30311.99,3031199.0
2024-08-14,수,제주 지점,51172.82,5117282.0
2024-08-15,목,서울 지점,51133.23,5113323.0
2024-08-15,목,부산 지점,52074.67,5207467.0
2024-08-15,목,대구 지점,57847.99,5784799.0
2024-08-15,목,인천 지점,26542.07,2654207.0
2024-08-15,목,광주 지점,45326.33,4532633.0
2024-08-15,목,대전 지점,26897.64,2689764.0
2024-08-15,목,울산 지점,54633.83,5463383.0
2024-08-15,목,경기 지점,36439.68,3643968.0
2024-08-15,목,강원 지점,28597.16,2859716.0
2024-08-15,목,충북 지점,10380.36,1038036.0
2024-08-15,목,충남 지점,43729.63,4372963.0
2024-08-15,목,전북 지점,32751.37,3275137.0
2024-08-15,목,전남 지점,14780.61,1478061.0
2024-08-15,목,경북 지점,29069.67,2906967.0
2024-08-15,목,경남 지점,35658.05,3565805.0
2024-08-15,목,제주 지점,26578.97,2657897.0
2024-08-16,금,서울 지점,48497.28,4849728.0
2024-08-16,금,부산 지점,46786.51,4678651.0
2024-08-16,금,대구 지점,15818.34,1581834.0
2024-08-16,금,인천 지점,35685.21,3568521.0
2024-08-16,금,광주 지점,32981.58,3298158.0
2024-08-16,금,대전 지점,47648.11,4764811.0
2024-08-16,금,울산 지점,34318.98,3431898.0
2024-08-16,금,경기 지점,25887.04,2588704.0
2024-08-16,금,강원 지점,33455.9,3345590.0
2024-08-16,금,충북 지점,33768.86,3376886.0
2024-08-16,금,충남 지점,19096.43,1909643.0
2024-08-16,금,전북 지점,27876.34,2787634.0
2024-08-16,금,전남 지점,30694.87,3069487.0
2024-08-16,금,경북 지점,12764.65,1276465.0
2024-08-16,금,경남 지점,41479.58,4147958.0
2024-08-16,금,제주 지점,20552.16,2055216.0
2024-08-17,토,서울 지점,26974.42,2697442.0
2024-08-17,토,부산 지점,18978.75,1897875.0
2024-08-17,토,대구 지점,47149.07,4714907.0
2024-08-17,토,인천 지점,37645.73,3764573.0
2024-08-17,토,광주 지점,19919.79,1991979.0
