연월,사업장,지역,고객_카테고리,판매량_m3,판매액_만원,고객수,평균_사용량
2023-07,광주 지점,광주,주택용,20548.06,1945044.0,2383,4.41
2023-07,광주 지점,광주,상업용,8497.68,752935.0,2498,2.3
2023-07,광주 지점,광주,산업용,22649.2,2323645.0,2440,6.15
2023-07,광주 지점,광주,발전용,25317.81,2293386.0,4930,14.53
2023-07,대전 지점,대전,주택용,16672.59,1714835.0,3022,24.55
2023-07,대전 지점,대전,상업용,11545.28,1075441.0,1200,6.52
2023-07,대전 지점,대전,산업용,42031.94,4391336.0,3039,10.1
2023-07,대전 지점,대전,발전용,19597.49,1727493.0,1255,3.94
2023-07,울산 지점,울산,주택용,17357.19,1421432.0,2133,10.13
2023-07,울산 지점,울산,상업용,16485.62,1584143.0,3486,7.14
2023-07,울산 지점,울산,산업용,20296.38,1683988.0,2497,97.11
2023-07,울산 지점,울산,발전용,12421.51,1044036.0,830,79.63
2023-07,경기 지점,경기,주택용,20539.72,1874462.0,857,5.89
2023-07,경기 지점,경기,상업용,18203.14,1610408.0,2411,20.48
2023-07,경기 지점,경기,산업용,40192.27,3910477.0,1149,9.5
2023-07,경기 지점,경기,발전용,32124.02,2945913.0,2904,33.15
2023-07,강원 지점,강원,주택용,32867.39,3604675.0,2739,7.02
2023-07,강원 지점,강원,상업용,12931.97,1172274.0,2560,3.65
2023-07,강원 지점,강원,산업용,47401.34,4179858.0,2755,11.53
2023-07,강원 지점,강원,발전용,12249.16,1460058.0,854,3.31
2023-07,충북 지점,충북,주택용,25953.76,2200697.0,1823,7.58
2023-07,충북 지점,충북,상업용,12289.05,1044440.0,1786,3.07
2023-07,충북 지점,충북,산업용,43868.53,3975558.0,3439,14.11
2023-07,충북 지점,충북,발전용,19081.11,1946742.0,3941,4.29
2023-07,충남 지점,충남,주택용,28855.84,2788381.0,3614,33.59
2023-07,충남 지점,충남,상업용,11788.67,1062055.0,2559,2.75
2023-07,충남 지점,충남,산업용,51485.83,5218457.0,3021,10.78
2023-07,충남 지점,충남,발전용,18457.48,1523091.0,869,19.78
2023-07,전북 지점,전북,주택용,32419.24,2996054.0,1760,6.82
2023-07,전북 지점,전북,상업용,16791.88,1859983.0,3444,17.38
2023-07,전북 지점,전북,산업용,23007.87,2089952.0,2024,7.2
2023-07,전북 지점,전북,발전용,12496.15,1398540.0,4331,3.04
2023-07,전남 지점,전남,주택용,17053.41,1677703.0,4822,3.61
2023-07,전남 지점,전남,상업용,15679.33,1840037.0,3455,10.45
2023-07,전남 지점,전남,산업용,45174.6,4644964.0,2498,186.67
2023-07,전남 지점,전남,발전용,23797.68,2380834.0,886,22.69
2023-07,경북 지점,경북,주택용,26854.02,2502168.0,4731,11.6
2023-07,경북 지점,경북,상업용,14311.45,1615899.0,758,4.89
2023-07,경북 지점,경북,산업용,23237.23,2563032.0,3347,4.74
2023-07,경북 지점,경북,발전용,11992.44,1290370.0,981,5.55
2023-07,경남 지점,경남,주택용,31158.71,2728094.0,2696,7.96
2023-07,경남 지점,경남,상업용,18643.91,2056351.0,3710,4.09
2023-07,경남 지점,경남,산업용,37084.96,4169418.0,822,13.89
2023-07,경남 지점,경남,발전용,15414.05,1700730.0,4211,4.27
2023-07,제주 지점,제주,주택용,15063.27,1805588.0,3520,5.73
2023-07,제주 지점,제주,상업용,18206.02,1901398.0,2887,4.23
2023-07,제주 지점,제주,산업용,42638.03,4949841.0,425,22.86
2023-07,제주 지점,제주,발전용,23330.9,2184383.0,195,6.56
2023-08,서울 지점,서울,주택용,18162.67,1707190.0,792,4.1
2023-08,서울 지점,서울,상업용,10994.09,1268575.0,1128,2.92
2023-08,서울 지점,서울,산업용,42973.45,4992837.0,4402,11.33
2023-08,서울 지점,서울,발전용,12087.17,1316098.0,3288,10.13
2023-08,부산 지점,부산,주택용,24125.94,2665185.0,4413,8.51
2023-08,부산 지점,부산,상업용,19455.68,1643914.0,715,5.2
2023-08,부산 지점,부산,산업용,37754.34,4310558.0,1044,9.48
2023-08,부산 지점,부산,발전용,12685.39,1271159.0,3026,10.67
2023-08,대구 지점,대구,주택용,27275.85,2236690.0,2667,13.0
2023-08,대구 지점,대구,상업용,15023.11,1208983.0,1278,4.8
2023-08,대구 지점,대구,산업용,41526.78,3439256.0,1889,58.32
2023-08,대구 지점,대구,발전용,17389.66,1766523.0,3687,14.36
2023-08,인천 지점,인천,주택용,20536.94,1899361.0,3604,7.85
2023-08,인천 지점,인천,상업용,9653.96,1043289.0,4052,3.07
2023-08,인천 지점,인천,산업용,33615.34,3810804.0,3483,33.82
2023-08,인천 지점,인천,발전용,31454.11,3219274.0,2053,64.46
2023-08,광주 지점,광주,주택용,28909.59,2655459.0,403,33.5
2023-08,광주 지점,광주,상업용,14841.75,1412876.0,2160,3.3
2023-08,광주 지점,광주,산업용,26856.03,3101939.0,3385,12.42
2023-08,광주 지점,광주,발전용,20218.23,2153766.0,3714,33.87
2023-08,대전 지점,대전,주택용,32266.06,3813381.0,3496,6.86
2023-08,대전 지점,대전,상업용,10238.13,948376.0,1843,2.63
2023-08,대전 지점,대전,산업용,33343.68,2881156.0,428,8.05
2023-08,대전 지점,대전,발전용,9782.97,979575.0,2658,7.18
2023-08,울산 지점,울산,주택용,21928.41,2129417.0,504,31.64
2023-08,울산 지점,울산,상업용,17230.67,1395974.0,713,17.8
2023-08,울산 지점,울산,산업용,27387.45,2430626.0,3767,44.1
2023-08,울산 지점,울산,발전용,15027.13,1782878.0,3107,4.66
2023-08,경기 지점,경기,주택용,20998.07,2292507.0,1181,6.13
2023-08,경기 지점,경기,상업용,11175.36,1193843.0,876,5.27
2023-08,경기 지점,경기,산업용,29327.37,2533169.0,287,22.32
2023-08,경기 지점,경기,발전용,22270.81,2408759.0,1505,6.88
2023-08,강원 지점,강원,주택용,22256.21,2565448.0,1643,7.05
2023-08,강원 지점,강원,상업용,15104.73,1746708.0,779,3.9
2023-08,강원 지점,강원,산업용,26525.89,2496019.0,1485,25.46
2023-08,강원 지점,강원,발전용,15780.15,1353631.0,1653,3.95
2023-08,충북 지점,충북,주택용,34702.29,3484406.0,779,103.28
2023-08,충북 지점,충북,상업용,16603.76,1932319.0,2954,5.46
2023-08,충북 지점,충북,산업용,24876.97,2232800.0,4203,16.67
2023-08,충북 지점,충북,발전용,33563.03,3633357.0,2569,17.51
2023-08,충남 지점,충남,주택용,28146.55,3086667.0,2310,5.65
2023-08,충남 지점,충남,상업용,15942.02,1718776.0,1074,3.74
2023-08,충남 지점,충남,산업용,20966.42,2044458.0,2054,55.32
2023-08,충남 지점,충남,발전용,17433.68,1685034.0,4230,11.68
2023-08,전북 지점,전북,주택용,41058.33,4070660.0,379,8.31
2023-08,전북 지점,전북,상업용,18251.8,2095596.0,2022,4.68
2023-08,전북 지점,전북,산업용,23192.99,2581520.0,4649,33.42
2023-08,전북 지점,전북,발전용,25470.42,2107678.0,3778,58.42
2023-08,전남 지점,전남,주택용,16244.88,1567742.0,4370,3.99
2023-08,전남 지점,전남,상업용,10479.88,1159989.0,4198,3.69
2023-08,전남 지점,전남,산업용,39997.67,3543801.0,1175,9.77
2023-08,전남 지점,전남,발전용,17895.5,1828855.0,2796,24.22
2023-08,경북 지점,경북,주택용,17746.5,1540187.0,494,4.8
2023-08,경북 지점,경북,상업용,12305.84,1150261.0,1099,6.32
2023-08,경북 지점,경북,산업용,38341.25,3548215.0,4073,15.83
2023-08,경북 지점,경북,발전용,17130.6,1376851.0,3495,54.21
2023-08,경남 지점,경남,주택용,33438.83,3920395.0,4527,33.47
2023-08,경남 지점,경남,상업용,15602.11,1297881.0,3700,4.53
2023-08,경남 지점,경남,산업용,21318.12,2329904.0,3438,5.78
2023-08,경남 지점,경남,발전용,15056.56,1408572.0,728,5.42
2023-08,제주 지점,제주,주택용,29630.65,3099841.0,1332,14.41
2023-08,제주 지점,제주,상업용,18102.78,1512818.0,4995,9.57
2023-08,제주 지점,제주,산업용,32176.52,3235711.0,2313,7.67
2023-08,제주 지점,제주,발전용,16366.66,1945331.0,4821,51.79
2023-09,서울 지점,서울,주택용,31294.49,3171496.0,821,18.83
2023-09,서울 지점,서울,상업용,18546.36,1687487.0,1202,3.86
2023-09,서울 지점,서울,산업용,40840.69,4708388.0,1565,31.54
2023-09,서울 지점,서울,발전용,16294.89,1697036.0,1401,22.92
2023-09,부산 지점,부산,주택용,17202.29,1967244.0,273,4.18
2023-09,부산 지점,부산,상업용,13481.73,1414488.0,4892,4.27
2023-09,부산 지점,부산,산업용,40677.89,4799319.0,2296,12.32
2023-09,부산 지점,부산,발전용,27213.8,3193024.0,2621,22.2
2023-09,대구 지점,대구,주택용,13134.93,1201090.0,2677,4.04
2023-09,대구 지점,대구,상업용,9733.75,1081834.0,4539,2.22
2023-09,대구 지점,대구,산업용,32708.57,3551015.0,2288,33.27
2023-09,대구 지점,대구,발전용,16755.37,1877773.0,4661,93.61
2023-09,인천 지점,인천,주택용,35355.4,3878814.0,1298,14.78
2023-09,인천 지점,인천,상업용,12755.27,1316253.0,3139,2.56
2023-09,인천 지점,인천,산업용,44890.74,3811258.0,2911,10.71
2023-09,인천 지점,인천,발전용,10500.63,1107582.0,3006,32.21
2023-09,광주 지점,광주,주택용,24573.0,2523919.0,970,7.45
2023-09,광주 지점,광주,상업용,20363.93,1696507.0,339,4.29
2023-09,광주 지점,광주,산업용,18620.44,1557677.0,411,15.83
2023-09,광주 지점,광주,발전용,25044.7,2534787.0,4989,52.73
2023-09,대전 지점,대전,주택용,19650.05,2034241.0,1965,6.07
2023-09,대전 지점,대전,상업용,10756.49,991203.0,2773,4.84
2023-09,대전 지점,대전,산업용,54555.94,5390336.0,4357,17.44
2023-09,대전 지점,대전,발전용,20407.12,2375245.0,4342,11.27
2023-09,울산 지점,울산,주택용,16138.01,1667660.0,4237,4.56
2023-09,울산 지점,울산,상업용,11192.03,1073311.0,971,2.49
2023-09,울산 지점,울산,산업용,25048.2,2871226.0,713,12.7
2023-09,울산 지점,울산,발전용,25012.86,2491174.0,3291,37.5
2023-09,경기 지점,경기,주택용,16067.93,1869860.0,2475,7.99
2023-09,경기 지점,경기,상업용,10430.65,1114926.0,2140,4.87
2023-09,경기 지점,경기,산업용,43944.3,5086374.0,2953,18.81
2023-09,경기 지점,경기,발전용,22187.3,1878468.0,3040,6.18
2023-09,강원 지점,강원,주택용,16746.83,1651754.0,375,4.84
2023-09,강원 지점,강원,상업용,10404.16,1135204.0,4378,5.35
2023-09,강원 지점,강원,산업용,38652.4,4240800.0,3142,42.29
2023-09,강원 지점,강원,발전용,10969.85,934194.0,4935,2.85
2023-09,충북 지점,충북,주택용,24386.25,2590596.0,4466,5.62
2023-09,충북 지점,충북,상업용,6916.23,733189.0,387,2.1
2023-09,충북 지점,충북,산업용,44370.5,4086686.0,2996,54.04
2023-09,충북 지점,충북,발전용,18115.85,1610574.0,1047,148.49
2023-09,충남 지점,충남,주택용,20551.32,2223179.0,1756,4.81
2023-09,충남 지점,충남,상업용,18964.46,1525142.0,2661,7.26
2023-09,충남 지점,충남,산업용,22127.23,2519657.0,2636,11.32
2023-09,충남 지점,충남,발전용,15668.23,1262528.0,1025,85.62
2023-09,전북 지점,전북,주택용,33316.48,3821776.0,1008,11.08
2023-09,전북 지점,전북,상업용,21314.54,2114619.0,2442,11.18
2023-09,전북 지점,전북,산업용,31334.43,2965793.0,1524,13.35
2023-09,전북 지점,전북,발전용,18642.09,2174024.0,2018,104.73
2023-09,전남 지점,전남,주택용,18738.19,1883669.0,2345,11.36
2023-09,전남 지점,전남,상업용,14071.02,1390499.0,4559,3.56
2023-09,전남 지점,전남,산업용,40066.25,3478649.0,1648,85.79
2023-09,전남 지점,전남,발전용,21091.28,2518979.0,3706,7.6
2023-09,경북 지점,경북,주택용,28479.35,3374208.0,2731,12.46
2023-09,경북 지점,경북,상업용,19091.95,2047366.0,1957,118.58
2023-09,경북 지점,경북,산업용,24636.28,2639970.0,1254,6.98
2023-09,경북 지점,경북,발전용,22641.94,2527210.0,4004,9.73
2023-09,경남 지점,경남,주택용,26903.33,2242496.0,4960,7.03
2023-09,경남 지점,경남,상업용,8222.86,768479.0,4854,2.4
2023-09,경남 지점,경남,산업용,48265.93,5659512.0,1720,12.18
2023-09,경남 지점,경남,발전용,10595.12,1060103.0,858,12.52
2023-09,제주 지점,제주,주택용,23902.74,1996775.0,3407,29.8
2023-09,제주 지점,제주,상업용,9033.96,1004249.0,4637,5.11
2023-09,제주 지점,제주,산업용,39085.11,4378175.0,1363,8.2
2023-09,제주 지점,제주,발전용,10270.78,997444.0,3927,13.36
2023-10,서울 지점,서울,주택용,29229.37,2752260.0,664,25.22
2023-10,서울 지점,서울,상업용,11058.59,1008219.0,1409,2.81
2023-10,서울 지점,서울,산업용,54955.67,5076764.0,1717,25.49
2023-10,서울 지점,서울,발전용,27966.32,2857815.0,3426,24.4
2023-10,부산 지점,부산,주택용,26143.6,3109915.0,292,7.19
2023-10,부산 지점,부산,상업용,10716.99,873623.0,4815,12.01
2023-10,부산 지점,부산,산업용,25955.84,2663739.0,1729,38.86
2023-10,부산 지점,부산,발전용,23140.51,2333481.0,165,23.64
2023-10,대구 지점,대구,주택용,25881.22,2145396.0,1225,26.28
2023-10,대구 지점,대구,상업용,10632.03,1257838.0,4683,3.19
2023-10,대구 지점,대구,산업용,46366.13,4833793.0,3263,441.58
2023-10,대구 지점,대구,발전용,17313.92,1740443.0,1789,13.99
2023-10,인천 지점,인천,주택용,34960.02,4046194.0,2515,12.55
2023-10,인천 지점,인천,상업용,11701.1,1314897.0,3320,6.85
2023-10,인천 지점,인천,산업용,29071.37,3053865.0,4699,13.27
2023-10,인천 지점,인천,발전용,20184.55,2073228.0,2613,4.77
2023-10,광주 지점,광주,주택용,16551.16,1945084.0,1031,7.4
2023-10,광주 지점,광주,상업용,9965.04,913956.0,4695,3.3
2023-10,광주 지점,광주,산업용,25976.59,2568500.0,1285,7.67
2023-10,광주 지점,광주,발전용,17929.18,1931863.0,1353,15.17
2023-10,대전 지점,대전,주택용,30703.66,3287849.0,4108,9.83
2023-10,대전 지점,대전,상업용,19445.75,2189140.0,1617,5.43
2023-10,대전 지점,대전,산업용,26459.5,2134549.0,2315,39.79
2023-10,대전 지점,대전,발전용,9903.52,965016.0,401,2.56
2023-10,울산 지점,울산,주택용,26667.15,2665361.0,2579,16.43
2023-10,울산 지점,울산,상업용,14137.34,1473974.0,4059,4.63
2023-10,울산 지점,울산,산업용,23831.15,2130954.0,2504,6.96
2023-10,울산 지점,울산,발전용,20031.98,2235351.0,4950,11.84
2023-10,경기 지점,경기,주택용,29550.78,3120044.0,2331,17.79
2023-10,경기 지점,경기,상업용,15217.33,1556917.0,809,4.96
2023-10,경기 지점,경기,산업용,31740.03,2699886.0,3201,25.97
2023-10,경기 지점,경기,발전용,11670.42,1287851.0,279,13.03
2023-10,강원 지점,강원,주택용,27612.23,2738073.0,1619,10.91
2023-10,강원 지점,강원,상업용,14068.44,1340432.0,1014,4.15
2023-10,강원 지점,강원,산업용,25327.73,2603674.0,2837,7.05
2023-10,강원 지점,강원,발전용,11828.48,1348589.0,2226,2.41
2023-10,충북 지점,충북,주택용,30841.84,2904395.0,2961,6.49
2023-10,충북 지점,충북,상업용,18143.25,2170514.0,2092,5.63
2023-10,충북 지점,충북,산업용,24944.56,2134782.0,2409,5.22
2023-10,충북 지점,충북,발전용,29372.19,2993308.0,3927,6.16
2023-10,충남 지점,충남,주택용,28505.15,2740778.0,3781,6.73
2023-10,충남 지점,충남,상업용,18724.08,2061054.0,1470,9.23
2023-10,충남 지점,충남,산업용,40629.76,3469010.0,4540,18.26
2023-10,충남 지점,충남,발전용,31042.73,3524168.0,1849,15.45
2023-10,전북 지점,전북,주택용,17018.99,1612250.0,2019,7.12
2023-10,전북 지점,전북,상업용,12077.47,1242467.0,2368,3.11
2023-10,전북 지점,전북,산업용,28382.39,2791472.0,1118,13.82
2023-10,전북 지점,전북,발전용,20731.97,1808507.0,4914,4.68
2023-10,전남 지점,전남,주택용,22380.32,2249199.0,816,5.41
2023-10,전남 지점,전남,상업용,10938.64,987281.0,3131,2.9
2023-10,전남 지점,전남,산업용,34007.61,4013868.0,1577,28.77
2023-10,전남 지점,전남,발전용,11537.64,1027357.0,1552,6.48
2023-10,경북 지점,경북,주택용,18839.42,2118385.0,344,22.01
2023-10,경북 지점,경북,상업용,7157.94,579039.0,1892,3.9
2023-10,경북 지점,경북,산업용,49082.74,4110993.0,4181,10.61
2023-10,경북 지점,경북,발전용,25078.89,2360563.0,2940,8.23
2023-10,경남 지점,경남,주택용,15277.92,1764794.0,2363,6.27
2023-10,경남 지점,경남,상업용,17130.77,1387602.0,4063,4.84
2023-10,경남 지점,경남,산업용,38518.93,3382231.0,3134,15.49
2023-10,경남 지점,경남,발전용,18674.31,2115342.0,1272,6.42
2023-10,제주 지점,제주,주택용,18489.05,2035624.0,893,34.49
2023-10,제주 지점,제주,상업용,16414.16,1954489.0,291,3.99
2023-10,제주 지점,제주,산업용,46434.35,4132310.0,1884,19.45
2023-10,제주 지점,제주,발전용,11456.09,1054399.0,4467,3.3
2023-11,서울 지점,서울,주택용,20624.85,2245991.0,2957,34.09
2023-11,서울 지점,서울,상업용,9035.19,845310.0,779,2.05
2023-11,서울 지점,서울,산업용,32412.99,3499577.0,4601,10.47
2023-11,서울 지점,서울,발전용,24834.19,2276076.0,1743,26.59
2023-11,부산 지점,부산,주택용,30506.34,3301542.0,2862,6.35
2023-11,부산 지점,부산,상업용,16364.59,1345312.0,631,3.79
2023-11,부산 지점,부산,산업용,30768.31,2592474.0,1910,9.33
2023-11,부산 지점,부산,발전용,23890.07,2460632.0,1521,44.65
2023-11,대구 지점,대구,주택용,16084.13,1349243.0,2739,4.03
2023-11,대구 지점,대구,상업용,22572.02,1900088.0,3432,28.11
2023-11,대구 지점,대구,산업용,43879.33,4232170.0,2459,9.97
2023-11,대구 지점,대구,발전용,23967.21,2639753.0,3739,7.37
2023-11,인천 지점,인천,주택용,26832.98,2940451.0,1167,16.71
2023-11,인천 지점,인천,상업용,18320.97,1905529.0,271,3.88
2023-11,인천 지점,인천,산업용,36498.36,3928199.0,2070,105.79
2023-11,인천 지점,인천,발전용,16964.07,2005717.0,4086,7.62
2023-11,광주 지점,광주,주택용,25830.37,2555975.0,2507,5.67
2023-11,광주 지점,광주,상업용,9322.7,840502.0,2063,2.74
2023-11,광주 지점,광주,산업용,41596.0,4317525.0,3253,9.84
2023-11,광주 지점,광주,발전용,25838.51,2663514.0,4566,16.48
2023-11,대전 지점,대전,주택용,18576.09,1527757.0,2899,5.67
2023-11,대전 지점,대전,상업용,9533.36,1110360.0,2158,2.07
2023-11,대전 지점,대전,산업용,31074.56,2718592.0,4092,72.27
2023-11,대전 지점,대전,발전용,20558.76,2188275.0,2992,15.05
2023-11,울산 지점,울산,주택용,25981.37,3027182.0,2842,5.49
2023-11,울산 지점,울산,상업용,13543.11,1484406.0,4187,15.73
2023-11,울산 지점,울산,산업용,36337.07,3767704.0,3744,15.16
2023-11,울산 지점,울산,발전용,12467.84,1335751.0,1896,2.59
2023-11,경기 지점,경기,주택용,25758.4,3015492.0,3954,33.19
2023-11,경기 지점,경기,상업용,15308.05,1417394.0,942,35.27
2023-11,경기 지점,경기,산업용,33705.16,3020889.0,586,8.8
2023-11,경기 지점,경기,발전용,21211.6,2293214.0,1090,4.64
2023-11,강원 지점,강원,주택용,16209.72,1357372.0,2294,9.55
2023-11,강원 지점,강원,상업용,6858.88,622054.0,1871,1.6
2023-11,강원 지점,강원,산업용,20413.65,1769323.0,3701,12.76
2023-11,강원 지점,강원,발전용,21465.63,2079841.0,104,16.93
2023-11,충북 지점,충북,주택용,24481.83,2047743.0,152,98.72
2023-11,충북 지점,충북,상업용,12686.95,1503936.0,4933,3.21
2023-11,충북 지점,충북,산업용,32309.15,2663788.0,3590,11.4
2023-11,충북 지점,충북,발전용,21496.03,1810174.0,4218,63.22
2023-11,충남 지점,충남,주택용,33654.82,3115787.0,107,8.69
2023-11,충남 지점,충남,상업용,18743.59,2226227.0,4678,6.66
2023-11,충남 지점,충남,산업용,30398.39,2686593.0,1064,14.64
2023-11,충남 지점,충남,발전용,33877.71,2865823.0,3704,28.64
2023-11,전북 지점,전북,주택용,18219.86,1828070.0,3513,6.71
2023-11,전북 지점,전북,상업용,18976.58,1712435.0,4205,15.68
2023-11,전북 지점,전북,산업용,21402.72,2286461.0,645,16.53
2023-11,전북 지점,전북,발전용,14509.01,1412333.0,4163,6.16
2023-11,전남 지점,전남,주택용,15389.63,1587870.0,3110,5.11
2023-11,전남 지점,전남,상업용,10076.78,1058438.0,541,27.23
2023-11,전남 지점,전남,산업용,31285.63,2968775.0,4462,17.85
2023-11,전남 지점,전남,발전용,14737.57,1514473.0,3179,6.25
2023-11,경북 지점,경북,주택용,17537.04,1510611.0,231,17.48
2023-11,경북 지점,경북,상업용,11128.77,1309250.0,4535,2.42
2023-11,경북 지점,경북,산업용,49749.83,5525495.0,1084,24.65
2023-11,경북 지점,경북,발전용,9799.72,1111234.0,464,9.59
2023-11,경남 지점,경남,주택용,14756.1,1432615.0,4797,5.93
2023-11,경남 지점,경남,상업용,15257.64,1383600.0,2770,8.03
2023-11,경남 지점,경남,산업용,36592.25,3602728.0,4067,116.91
2023-11,경남 지점,경남,발전용,23868.13,2316037.0,352,5.64
2023-11,제주 지점,제주,주택용,25014.17,2719408.0,4440,8.6
2023-11,제주 지점,제주,상업용,21284.46,2043166.0,1153,7.67
2023-11,제주 지점,제주,산업용,31275.29,2762296.0,1200,8.32
2023-11,제주 지점,제주,발전용,27831.9,2966161.0,858,6.27
2023-12,서울 지점,서울,주택용,35770.46,2960554.0,3285,12.06
2023-12,서울 지점,서울,상업용,15368.74,1607648.0,4245,11.56
2023-12,서울 지점,서울,산업용,41934.3,4785786.0,1890,13.85
2023-12,서울 지점,서울,발전용,10054.21,1095724.0,1265,14.36
2023-12,부산 지점,부산,주택용,28742.8,2884485.0,2163,23.39
2023-12,부산 지점,부산,상업용,15391.41,1625290.0,1739,10.32
2023-12,부산 지점,부산,산업용,19806.44,1935160.0,2918,5.35
2023-12,부산 지점,부산,발전용,14785.79,1614474.0,2815,3.03
2023-12,대구 지점,대구,주택용,28308.11,3228033.0,431,45.15
2023-12,대구 지점,대구,상업용,10602.27,923378.0,1940,2.22
2023-12,대구 지점,대구,산업용,28054.03,3087232.0,3137,8.05
2023-12,대구 지점,대구,발전용,15651.27,1708501.0,1284,7.57
2023-12,인천 지점,인천,주택용,16585.19,1614879.0,2879,9.34
2023-12,인천 지점,인천,상업용,11805.5,1125519.0,2541,2.37
2023-12,인천 지점,인천,산업용,38817.78,4642439.0,1701,38.28
2023-12,인천 지점,인천,발전용,19916.35,1694262.0,4576,30.59
2023-12,광주 지점,광주,주택용,20382.95,2111880.0,353,8.23
2023-12,광주 지점,광주,상업용,10599.03,889796.0,500,4.7
2023-12,광주 지점,광주,산업용,31649.52,3423321.0,1924,7.94
2023-12,광주 지점,광주,발전용,22673.58,2434443.0,3400,6.02
2023-12,대전 지점,대전,주택용,35986.29,3492443.0,3575,12.5
2023-12,대전 지점,대전,상업용,11843.45,1281630.0,2748,6.05
2023-12,대전 지점,대전,산업용,28269.71,2748677.0,3057,7.54
2023-12,대전 지점,대전,발전용,18185.64,1859823.0,3875,15.0
2023-12,울산 지점,울산,주택용,20678.02,2187760.0,2793,4.94
2023-12,울산 지점,울산,상업용,8761.17,843575.0,255,3.17
2023-12,울산 지점,울산,산업용,26951.47,2740646.0,3303,5.99
2023-12,울산 지점,울산,발전용,26311.98,3123925.0,211,33.65
2023-12,경기 지점,경기,주택용,23543.41,2824584.0,4692,11.68
2023-12,경기 지점,경기,상업용,21888.38,2178718.0,3934,5.33
2023-12,경기 지점,경기,산업용,45957.75,3996687.0,2982,41.86
2023-12,경기 지점,경기,발전용,19572.78,1962944.0,4226,4.49
2023-12,강원 지점,강원,주택용,30146.1,3573932.0,4916,10.65
2023-12,강원 지점,강원,상업용,8392.81,789879.0,1743,1.7
2023-12,강원 지점,강원,산업용,25368.42,2103609.0,3812,6.26
2023-12,강원 지점,강원,발전용,24764.25,2159730.0,3728,28.11
2023-12,충북 지점,충북,주택용,30104.56,2789953.0,1272,16.54
2023-12,충북 지점,충북,상업용,7999.75,749963.0,2639,5.12
2023-12,충북 지점,충북,산업용,23610.41,2159558.0,4957,15.37
2023-12,충북 지점,충북,발전용,10965.05,1269551.0,2498,3.29
2023-12,충남 지점,충남,주택용,25458.94,2574766.0,1488,11.08
2023-12,충남 지점,충남,상업용,11600.96,988743.0,3314,27.3
2023-12,충남 지점,충남,산업용,50607.18,4812834.0,3244,10.56
2023-12,충남 지점,충남,발전용,30700.05,3437134.0,3014,22.93
2023-12,전북 지점,전북,주택용,30800.76,3473255.0,2684,6.34
2023-12,전북 지점,전북,상업용,9332.49,874600.0,2675,39.71
2023-12,전북 지점,전북,산업용,44327.18,4634340.0,4671,11.89
2023-12,전북 지점,전북,발전용,23191.36,2677754.0,2221,4.81
2023-12,전남 지점,전남,주택용,20410.99,1944160.0,1296,114.67
2023-12,전남 지점,전남,상업용,14871.98,1460978.0,1356,16.04
2023-12,전남 지점,전남,산업용,43271.99,4076809.0,662,8.78
2023-12,전남 지점,전남,발전용,13299.44,1392123.0,965,6.08
2023-12,경북 지점,경북,주택용,17592.9,2074275.0,457,36.88
2023-12,경북 지점,경북,상업용,7977.82,729385.0,3703,7.37
2023-12,경북 지점,경북,산업용,39971.22,3408633.0,4308,11.02
2023-12,경북 지점,경북,발전용,26805.97,3213214.0,3578,9.73
2023-12,경남 지점,경남,주택용,25996.48,2294082.0,1500,39.03
2023-12,경남 지점,경남,상업용,15664.26,1729832.0,3351,8.63
2023-12,경남 지점,경남,산업용,25813.25,2280691.0,2328,5.25
2023-12,경남 지점,경남,발전용,23766.39,2580131.0,2913,7.65
2023-12,제주 지점,제주,주택용,24140.81,2090261.0,2162,7.67
2023-12,제주 지점,제주,상업용,10258.98,909195.0,812,3.43
2023-12,제주 지점,제주,산업용,50966.57,4305249.0,1872,11.67
2023-12,제주 지점,제주,발전용,12427.8,999312.0,2510,13.12
2024-01,서울 지점,서울,주택용,15871.87,1350646.0,4056,4.97
2024-01,서울 지점,서울,상업용,15721.26,1805311.0,3063,3.81
2024-01,서울 지점,서울,산업용,34916.72,3816773.0,2974,170.33
2024-01,서울 지점,서울,발전용,14406.09,1536967.0,4455,13.95
2024-01,부산 지점,부산,주택용,14565.31,1727729.0,3914,5.95
2024-01,부산 지점,부산,상업용,10217.22,907940.0,2135,4.94
2024-01,부산 지점,부산,산업용,44305.68,4993985.0,264,19.81
2024-01,부산 지점,부산,발전용,15585.08,1534698.0,2549,3.86
2024-01,대구 지점,대구,주택용,14775.19,1189279.0,1737,3.06
2024-01,대구 지점,대구,상업용,8105.77,964109.0,2626,17.39
2024-01,대구 지점,대구,산업용,37376.07,3523511.0,475,20.49
2024-01,대구 지점,대구,발전용,25932.34,2699025.0,1408,5.4
2024-01,인천 지점,인천,주택용,28656.64,2330650.0,2895,52.87
2024-01,인천 지점,인천,상업용,13070.81,1158955.0,2087,2.78
2024-01,인천 지점,인천,산업용,51581.41,5363856.0,1723,40.42
2024-01,인천 지점,인천,발전용,13135.63,1414350.0,2888,2.64
2024-01,광주 지점,광주,주택용,18479.04,1646494.0,475,5.89
2024-01,광주 지점,광주,상업용,12480.26,1434759.0,3219,6.39
2024-01,광주 지점,광주,산업용,37512.38,4470606.0,1089,8.17
2024-01,광주 지점,광주,발전용,17298.48,1861207.0,4916,4.5
2024-01,대전 지점,대전,주택용,18484.19,1786365.0,1794,5.48
2024-01,대전 지점,대전,상업용,10397.31,1216324.0,202,3.65
